dummy,pos_x,pos_y,pos_z,b827ebfd7811,000000000402,b827ebf7d096,000000000202,000000000201,000000000301,000000000401,b827eb4521b4,000000000101,000000000102,000000000302,b827eb917e19
0,7.78,2.19,2.05,-75,-64,-89,-80,-81,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-64,-84,-81,-81,-75,-76,-70,-57,-70,-75,-75
0,7.78,2.19,2.05,-68,-67,-85,-70,-80,-75,-74,-78,-60,-70,-72,-78
0,7.78,2.19,2.05,-72,-64,-90,-80,-80,-75,-78,-69,-60,-70,-75,-75
0,7.78,2.19,2.05,-75,-66,-85,-78,-81,-75,-76,-70,-57,-67,-75,-77
0,7.78,2.19,2.05,-72,-67,-96,-76,-80,-87,-66,-69,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-67,-93,-75,-80,-81,-74,-69,-60,-70,-73,-78
0,7.78,2.19,2.05,-70,-64,-89,-76,-80,-75,-77,-74,-61,-70,-74,-78
0,7.78,2.19,2.05,-72,-67,-93,-75,-80,-75,-66,-69,-60,-70,-73,-78
0,7.78,2.19,2.05,-75,-67,-93,-76,-80,-75,-74,-69,-60,-70,-73,-78
0,7.78,2.19,2.05,-75,-67,-90,-80,-80,-75,-77,-70,-60,-70,-73,-77
0,7.78,2.19,2.05,-68,-67,-79,-70,-90,-87,-74,-74,-61,-74,-74,-79
0,7.78,2.19,2.05,-72,-67,-85,-78,-80,-75,-74,-71,-54,-68,-73,-78
0,7.78,2.19,2.05,-70,-66,-90,-75,-80,-75,-76,-70,-61,-74,-73,-78
0,7.78,2.19,2.05,-68,-67,-79,-70,-80,-75,-70,-74,-61,-74,-73,-79
0,7.78,2.19,2.05,-72,-64,-89,-76,-80,-75,-78,-70,-60,-70,-73,-77
0,7.78,2.19,2.05,-75,-64,-85,-80,-80,-75,-77,-70,-54,-68,-74,-75
0,7.78,2.19,2.05,-72,-64,-89,-74,-81,-75,-78,-70,-60,-70,-74,-77
0,7.78,2.19,2.05,-72,-66,-84,-70,-86,-75,-76,-78,-60,-72,-75,-78
0,7.78,2.19,2.05,-72,-67,-88,-75,-80,-81,-70,-70,-54,-68,-73,-78
0,7.78,2.19,2.05,-75,-66,-79,-76,-81,-75,-76,-70,-54,-68,-74,-78
0,7.78,2.19,2.05,-70,-67,-85,-74,-80,-75,-75,-69,-61,-74,-72,-79
0,7.78,2.19,2.05,-72,-66,-89,-75,-81,-75,-78,-71,-57,-69,-75,-75
0,7.78,2.19,2.05,-75,-64,-89,-76,-80,-75,-78,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-75,-67,-90,-79,-80,-76,-70,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-68,-67,-96,-71,-89,-87,-66,-79,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-66,-85,-78,-81,-75,-76,-71,-57,-70,-74,-78
0,7.78,2.19,2.05,-68,-67,-97,-75,-80,-88,-66,-69,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-64,-90,-78,-80,-75,-77,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-72,-64,-80,-80,-81,-75,-74,-71,-54,-68,-73,-78
0,7.78,2.19,2.05,-72,-66,-90,-75,-80,-75,-78,-71,-60,-70,-75,-77
0,7.78,2.19,2.05,-72,-66,-89,-76,-81,-75,-72,-71,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-77,-70,-60,-70,-74,-75
0,7.78,2.19,2.05,-68,-67,-89,-70,-90,-75,-74,-78,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-77,-70,-61,-70,-75,-78
0,7.78,2.19,2.05,-75,-64,-80,-76,-81,-75,-74,-70,-54,-68,-74,-78
0,7.78,2.19,2.05,-68,-67,-97,-71,-89,-87,-66,-78,-61,-74,-73,-81
0,7.78,2.19,2.05,-79,-66,-90,-80,-81,-75,-77,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-67,-89,-77,-80,-82,-75,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-70,-66,-90,-75,-80,-75,-75,-70,-61,-72,-73,-78
0,7.78,2.19,2.05,-68,-67,-98,-71,-90,-87,-70,-74,-61,-74,-72,-81
0,7.78,2.19,2.05,-72,-64,-80,-75,-81,-75,-74,-71,-54,-68,-73,-78
0,7.78,2.19,2.05,-73,-66,-89,-75,-86,-75,-74,-78,-61,-74,-73,-78
0,7.78,2.19,2.05,-72,-67,-93,-76,-80,-75,-70,-74,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-67,-90,-76,-80,-75,-75,-74,-60,-70,-74,-78
0,7.78,2.19,2.05,-73,-67,-93,-75,-81,-76,-74,-70,-60,-70,-74,-80
0,7.78,2.19,2.05,-79,-67,-80,-78,-81,-75,-74,-70,-54,-68,-73,-78
0,7.78,2.19,2.05,-79,-64,-80,-81,-80,-75,-74,-70,-54,-67,-74,-78
0,7.78,2.19,2.05,-70,-67,-96,-75,-90,-87,-66,-69,-61,-74,-73,-80
0,7.78,2.19,2.05,-73,-67,-89,-77,-81,-75,-74,-70,-60,-70,-72,-79
0,7.78,2.19,2.05,-72,-67,-93,-74,-81,-75,-70,-69,-60,-70,-73,-78
0,7.78,2.19,2.05,-76,-66,-89,-80,-80,-75,-78,-71,-54,-67,-74,-75
0,7.78,2.19,2.05,-68,-67,-95,-71,-90,-87,-66,-78,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-68,-67,-89,-75,-80,-75,-74,-74,-61,-74,-73,-78
0,7.78,2.19,2.05,-72,-67,-90,-74,-80,-82,-70,-70,-60,-70,-72,-78
0,7.78,2.19,2.05,-70,-67,-90,-71,-81,-75,-76,-75,-61,-72,-75,-78
0,7.78,2.19,2.05,-72,-67,-85,-78,-80,-75,-74,-71,-60,-70,-73,-78
0,7.78,2.19,2.05,-70,-66,-90,-76,-81,-75,-74,-70,-61,-70,-73,-78
0,7.78,2.19,2.05,-68,-67,-88,-72,-81,-87,-70,-70,-61,-74,-73,-79
0,7.78,2.19,2.05,-72,-64,-89,-78,-80,-75,-78,-69,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-67,-85,-73,-80,-75,-74,-74,-60,-72,-75,-78
0,7.78,2.19,2.05,-72,-64,-89,-76,-80,-76,-74,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-66,-89,-76,-80,-75,-77,-70,-60,-70,-73,-75
0,7.78,2.19,2.05,-80,-67,-79,-71,-90,-76,-74,-78,-54,-68,-73,-78
0,7.78,2.19,2.05,-70,-66,-94,-75,-80,-75,-77,-69,-61,-70,-75,-80
0,7.78,2.19,2.05,-75,-64,-90,-80,-80,-75,-77,-71,-60,-70,-74,-77
0,7.78,2.19,2.05,-68,-67,-96,-76,-90,-81,-66,-69,-61,-72,-73,-80
0,7.78,2.19,2.05,-72,-67,-85,-76,-81,-75,-77,-70,-54,-68,-73,-77
0,7.78,2.19,2.05,-72,-67,-80,-70,-80,-75,-74,-78,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-67,-89,-74,-81,-75,-74,-70,-60,-70,-73,-80
0,7.78,2.19,2.05,-75,-67,-89,-76,-80,-75,-74,-69,-60,-70,-73,-78
0,7.78,2.19,2.05,-75,-67,-89,-76,-80,-75,-74,-69,-60,-70,-75,-78
0,7.78,2.19,2.05,-78,-67,-79,-75,-80,-75,-74,-70,-54,-68,-74,-78
0,7.78,2.19,2.05,-78,-66,-80,-69,-80,-76,-74,-78,-56,-67,-73,-78
0,7.78,2.19,2.05,-78,-64,-79,-80,-81,-75,-76,-70,-54,-68,-74,-78
0,7.78,2.19,2.05,-72,-64,-90,-78,-80,-75,-78,-71,-60,-70,-73,-75
0,7.78,2.19,2.05,-68,-67,-93,-75,-80,-81,-74,-74,-60,-70,-73,-79
0,7.78,2.19,2.05,-78,-64,-89,-76,-80,-76,-78,-69,-60,-70,-74,-75
0,7.78,2.19,2.05,-72,-67,-89,-75,-80,-76,-74,-70,-61,-74,-73,-79
0,7.78,2.19,2.05,-71,-67,-96,-76,-80,-75,-66,-69,-60,-70,-74,-80
0,7.78,2.19,2.05,-75,-67,-89,-75,-81,-76,-74,-71,-54,-68,-73,-78
0,7.78,2.19,2.05,-70,-67,-84,-74,-81,-76,-74,-70,-60,-70,-72,-78
0,7.78,2.19,2.05,-75,-64,-90,-80,-81,-75,-77,-71,-60,-70,-75,-77
0,7.78,2.19,2.05,-68,-67,-88,-70,-86,-82,-74,-78,-54,-68,-73,-79
0,7.78,2.19,2.05,-72,-67,-93,-73,-81,-76,-74,-75,-61,-72,-74,-78
0,7.78,2.19,2.05,-72,-66,-90,-77,-80,-75,-78,-70,-60,-70,-74,-75
0,7.78,2.19,2.05,-68,-67,-88,-73,-86,-81,-70,-69,-61,-74,-72,-79
0,7.78,2.19,2.05,-72,-67,-79,-71,-81,-75,-74,-78,-54,-68,-73,-78
0,7.78,2.19,2.05,-68,-67,-96,-75,-90,-87,-66,-74,-61,-74,-73,-81
0,7.78,2.19,2.05,-78,-64,-89,-80,-80,-75,-78,-70,-54,-68,-75,-75
0,7.78,2.19,2.05,-72,-64,-90,-79,-80,-75,-77,-69,-60,-70,-73,-75
0,7.78,2.19,2.05,-75,-64,-89,-81,-81,-75,-76,-70,-54,-67,-74,-78
0,7.78,2.19,2.05,-72,-67,-94,-75,-81,-75,-74,-70,-57,-69,-72,-78
0,7.78,2.19,2.05,-73,-66,-79,-72,-86,-82,-74,-78,-61,-74,-73,-79
0,7.78,2.19,2.05,-72,-64,-89,-78,-80,-75,-78,-70,-60,-70,-73,-77
0,7.78,2.19,2.05,-72,-66,-89,-75,-80,-75,-74,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-70,-60,-70,-74,-76
0,7.78,2.19,2.05,-79,-64,-89,-80,-80,-75,-77,-70,-57,-68,-75,-75
0,7.78,2.19,2.05,-75,-67,-89,-78,-80,-75,-78,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-70,-67,-97,-76,-81,-87,-66,-70,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-67,-97,-74,-80,-75,-66,-70,-60,-70,-73,-80
0,7.78,2.19,2.05,-72,-67,-89,-76,-81,-76,-78,-70,-60,-70,-72,-75
0,7.78,2.19,2.05,-75,-67,-89,-76,-81,-76,-74,-71,-60,-70,-73,-78
0,7.78,2.19,2.05,-75,-65,-90,-75,-80,-75,-76,-74,-60,-70,-74,-77
0,7.78,2.19,2.05,-73,-67,-89,-76,-80,-87,-74,-70,-61,-74,-73,-79
0,7.78,2.19,2.05,-68,-67,-95,-73,-90,-87,-66,-74,-61,-74,-73,-80
0,7.78,2.19,2.05,-73,-64,-89,-80,-80,-76,-78,-70,-60,-70,-73,-75
0,7.78,2.19,2.05,-68,-67,-88,-70,-81,-82,-74,-78,-54,-67,-73,-79
0,7.78,2.19,2.05,-75,-64,-85,-80,-80,-75,-78,-70,-57,-69,-74,-77
0,7.78,2.19,2.05,-72,-66,-89,-78,-80,-75,-78,-70,-60,-70,-75,-76
0,7.78,2.19,2.05,-70,-67,-96,-75,-80,-75,-70,-74,-60,-70,-72,-80
0,7.78,2.19,2.05,-70,-67,-96,-76,-80,-87,-70,-70,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-64,-89,-80,-81,-75,-78,-70,-60,-70,-75,-76
0,7.78,2.19,2.05,-72,-67,-79,-73,-80,-76,-74,-74,-57,-69,-74,-78
0,7.78,2.19,2.05,-78,-64,-80,-80,-80,-75,-78,-70,-54,-68,-73,-78
0,7.78,2.19,2.05,-72,-67,-90,-75,-80,-76,-74,-74,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-64,-89,-78,-80,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-67,-85,-75,-80,-76,-74,-70,-60,-70,-74,-78
0,7.78,2.19,2.05,-70,-67,-93,-75,-80,-82,-70,-74,-60,-70,-74,-79
0,7.78,2.19,2.05,-75,-66,-85,-75,-80,-75,-74,-69,-54,-68,-73,-76
0,7.78,2.19,2.05,-79,-64,-80,-80,-80,-75,-76,-71,-54,-68,-73,-78
0,7.78,2.19,2.05,-78,-66,-89,-78,-80,-75,-79,-70,-54,-67,-74,-75
0,7.78,2.19,2.05,-79,-64,-79,-80,-80,-75,-77,-70,-54,-68,-74,-77
0,7.78,2.19,2.05,-70,-67,-96,-76,-80,-81,-66,-70,-60,-70,-74,-81
0,7.78,2.19,2.05,-75,-66,-84,-80,-81,-76,-77,-71,-60,-70,-74,-78
0,7.78,2.19,2.05,-72,-67,-85,-73,-80,-75,-74,-74,-54,-69,-74,-78
0,7.78,2.19,2.05,-72,-64,-89,-80,-81,-75,-78,-70,-60,-70,-74,-77
0,7.78,2.19,2.05,-69,-67,-88,-70,-90,-82,-74,-74,-61,-74,-74,-79
0,7.78,2.19,2.05,-79,-66,-85,-75,-80,-76,-78,-74,-54,-68,-74,-77
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-66,-85,-70,-80,-75,-75,-78,-58,-71,-73,-78
0,7.78,2.19,2.05,-68,-67,-98,-75,-90,-87,-66,-69,-61,-74,-72,-80
0,7.78,2.19,2.05,-72,-64,-90,-75,-80,-75,-78,-70,-60,-70,-74,-75
0,7.78,2.19,2.05,-78,-67,-80,-70,-81,-75,-74,-74,-54,-68,-73,-78
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-66,-90,-77,-80,-75,-76,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-68,-67,-97,-73,-90,-87,-66,-78,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-64,-89,-79,-80,-75,-78,-71,-60,-70,-75,-75
0,7.78,2.19,2.05,-68,-67,-96,-75,-90,-87,-66,-74,-61,-74,-73,-81
0,7.78,2.19,2.05,-75,-64,-89,-80,-80,-75,-77,-70,-54,-68,-74,-75
0,7.78,2.19,2.05,-72,-64,-90,-80,-80,-75,-78,-70,-60,-70,-73,-75
0,7.78,2.19,2.05,-73,-67,-79,-71,-80,-87,-74,-78,-54,-68,-73,-78
0,7.78,2.19,2.05,-70,-67,-94,-78,-80,-75,-66,-70,-60,-70,-75,-78
0,7.78,2.19,2.05,-78,-64,-85,-80,-80,-75,-78,-71,-60,-70,-75,-76
0,7.78,2.19,2.05,-72,-67,-93,-75,-80,-82,-66,-70,-60,-70,-72,-78
0,7.78,2.19,2.05,-78,-66,-79,-75,-80,-75,-76,-75,-58,-71,-74,-78
0,7.78,2.19,2.05,-78,-64,-89,-81,-80,-75,-78,-70,-60,-69,-75,-78
0,7.78,2.19,2.05,-79,-64,-89,-80,-81,-75,-78,-70,-54,-68,-74,-77
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-71,-57,-70,-74,-76
0,7.78,2.19,2.05,-75,-67,-85,-74,-80,-75,-74,-71,-54,-68,-74,-78
0,7.78,2.19,2.05,-73,-66,-80,-70,-85,-75,-74,-78,-61,-74,-73,-78
0,7.78,2.19,2.05,-73,-67,-89,-73,-85,-87,-74,-74,-54,-68,-73,-79
0,7.78,2.19,2.05,-75,-67,-89,-75,-81,-75,-74,-74,-54,-68,-74,-77
0,7.78,2.19,2.05,-70,-66,-89,-76,-80,-75,-74,-71,-60,-70,-73,-79
0,7.78,2.19,2.05,-79,-65,-80,-70,-81,-75,-75,-75,-58,-74,-74,-78
0,7.78,2.19,2.05,-72,-66,-85,-77,-81,-75,-76,-71,-60,-70,-73,-77
0,7.78,2.19,2.05,-70,-67,-94,-76,-85,-76,-72,-69,-60,-70,-73,-80
0,7.78,2.19,2.05,-78,-67,-80,-71,-81,-75,-74,-78,-54,-68,-74,-78
0,7.78,2.19,2.05,-72,-67,-89,-76,-80,-75,-74,-70,-60,-70,-75,-78
0,7.78,2.19,2.05,-72,-67,-85,-80,-80,-75,-74,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-72,-67,-90,-75,-80,-75,-74,-70,-60,-70,-73,-76
0,7.78,2.19,2.05,-75,-64,-80,-76,-80,-75,-76,-75,-54,-68,-73,-77
0,7.78,2.19,2.05,-75,-66,-89,-78,-80,-75,-78,-71,-57,-69,-75,-75
0,7.78,2.19,2.05,-68,-67,-95,-75,-90,-87,-66,-69,-61,-72,-73,-81
0,7.78,2.19,2.05,-72,-64,-90,-80,-80,-75,-78,-71,-60,-70,-73,-76
0,7.78,2.19,2.05,-72,-67,-84,-72,-81,-76,-74,-70,-61,-72,-74,-78
0,7.78,2.19,2.05,-72,-67,-89,-76,-81,-75,-74,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-67,-90,-73,-81,-75,-74,-74,-60,-70,-73,-78
0,7.78,2.19,2.05,-78,-67,-85,-73,-81,-75,-74,-70,-60,-70,-74,-78
0,7.78,2.19,2.05,-68,-67,-90,-73,-90,-75,-74,-74,-58,-71,-73,-79
0,7.78,2.19,2.05,-78,-66,-80,-76,-80,-75,-74,-74,-54,-68,-73,-78
0,7.78,2.19,2.05,-75,-67,-93,-74,-80,-87,-66,-70,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-71,-60,-70,-75,-75
0,7.78,2.19,2.05,-78,-64,-79,-70,-81,-75,-74,-78,-54,-68,-74,-78
0,7.78,2.19,2.05,-72,-67,-89,-75,-80,-75,-74,-70,-60,-70,-75,-78
0,7.78,2.19,2.05,-78,-65,-89,-75,-80,-75,-78,-74,-54,-71,-73,-78
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-76,-77,-70,-60,-70,-73,-75
0,7.78,2.19,2.05,-72,-67,-90,-75,-80,-75,-74,-74,-60,-72,-74,-75
0,7.78,2.19,2.05,-78,-67,-80,-70,-80,-75,-74,-78,-54,-68,-73,-78
0,7.78,2.19,2.05,-70,-67,-89,-75,-89,-75,-70,-74,-61,-70,-72,-79
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-75,-67,-80,-75,-80,-75,-70,-78,-57,-69,-74,-78
0,7.78,2.19,2.05,-70,-67,-93,-75,-89,-75,-66,-69,-61,-70,-75,-78
0,7.78,2.19,2.05,-72,-67,-93,-76,-80,-75,-74,-69,-60,-70,-75,-78
0,7.78,2.19,2.05,-78,-67,-85,-70,-80,-75,-74,-74,-57,-69,-74,-78
0,7.78,2.19,2.05,-68,-67,-98,-76,-90,-87,-66,-69,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-67,-93,-73,-80,-76,-74,-74,-60,-70,-74,-78
0,7.78,2.19,2.05,-78,-66,-89,-78,-81,-75,-76,-70,-54,-68,-74,-76
0,7.78,2.19,2.05,-72,-67,-89,-80,-81,-75,-75,-70,-60,-70,-73,-77
0,7.78,2.19,2.05,-76,-66,-80,-75,-80,-75,-76,-78,-54,-68,-73,-78
0,7.78,2.19,2.05,-75,-64,-85,-76,-80,-75,-74,-70,-57,-69,-75,-77
0,7.78,2.19,2.05,-68,-67,-96,-71,-80,-87,-74,-78,-61,-74,-73,-80
0,7.78,2.19,2.05,-79,-64,-84,-80,-80,-75,-78,-70,-54,-68,-73,-75
0,7.78,2.19,2.05,-70,-67,-97,-76,-85,-82,-66,-74,-60,-70,-73,-81
0,7.78,2.19,2.05,-72,-66,-90,-78,-80,-76,-76,-70,-60,-70,-73,-77
0,7.78,2.19,2.05,-70,-67,-95,-75,-89,-87,-74,-70,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-67,-89,-80,-81,-75,-70,-70,-61,-72,-74,-75
0,7.78,2.19,2.05,-75,-67,-89,-80,-80,-75,-74,-70,-54,-68,-73,-77
0,7.78,2.19,2.05,-76,-64,-89,-78,-80,-75,-77,-70,-54,-68,-73,-75
0,7.78,2.19,2.05,-78,-66,-80,-71,-80,-75,-76,-78,-54,-68,-74,-78
0,7.78,2.19,2.05,-70,-67,-97,-76,-85,-81,-66,-74,-60,-70,-73,-81
0,7.78,2.19,2.05,-72,-66,-90,-75,-80,-75,-76,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-79,-64,-84,-80,-80,-75,-78,-70,-54,-68,-74,-78
0,7.78,2.19,2.05,-72,-67,-90,-76,-80,-75,-70,-71,-60,-70,-73,-77
0,7.78,2.19,2.05,-72,-67,-89,-80,-80,-75,-74,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-70,-67,-90,-75,-90,-76,-74,-70,-60,-70,-75,-80
0,7.78,2.19,2.05,-78,-65,-80,-76,-80,-75,-76,-75,-58,-71,-74,-77
0,7.78,2.19,2.05,-72,-67,-90,-75,-80,-75,-70,-70,-60,-70,-75,-78
0,7.78,2.19,2.05,-72,-67,-89,-80,-80,-75,-76,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-73,-67,-88,-76,-85,-81,-74,-78,-54,-68,-73,-79
0,7.78,2.19,2.05,-76,-67,-93,-76,-81,-87,-74,-71,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-67,-93,-75,-80,-75,-66,-69,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-64,-89,-80,-81,-75,-77,-71,-60,-70,-74,-77
0,7.78,2.19,2.05,-75,-67,-80,-71,-81,-76,-74,-74,-60,-70,-74,-79
0,7.78,2.19,2.05,-78,-64,-89,-80,-80,-75,-78,-70,-54,-68,-74,-75
0,7.78,2.19,2.05,-72,-67,-84,-74,-80,-75,-74,-74,-61,-72,-73,-78
0,7.78,2.19,2.05,-72,-67,-93,-76,-86,-88,-66,-69,-60,-70,-73,-78
0,7.78,2.19,2.05,-78,-64,-89,-75,-81,-75,-74,-75,-54,-68,-72,-75
0,7.78,2.19,2.05,-75,-64,-89,-80,-80,-75,-77,-70,-54,-68,-74,-75
0,7.78,2.19,2.05,-70,-66,-93,-76,-80,-75,-78,-69,-61,-72,-73,-80
0,7.78,2.19,2.05,-72,-67,-85,-78,-80,-75,-74,-70,-54,-67,-75,-75
0,7.78,2.19,2.05,-69,-67,-96,-75,-90,-87,-70,-69,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-67,-89,-76,-80,-75,-70,-70,-60,-70,-75,-78
0,7.78,2.19,2.05,-75,-67,-93,-76,-81,-76,-70,-69,-54,-68,-73,-78
0,7.78,2.19,2.05,-68,-67,-89,-78,-80,-75,-74,-69,-61,-72,-73,-80
0,7.78,2.19,2.05,-75,-67,-84,-76,-81,-75,-74,-71,-54,-68,-74,-78
0,7.78,2.19,2.05,-72,-66,-90,-78,-81,-75,-76,-70,-60,-70,-74,-77
0,7.78,2.19,2.05,-75,-67,-89,-73,-80,-76,-74,-70,-57,-69,-73,-78
0,7.78,2.19,2.05,-75,-64,-89,-80,-81,-75,-78,-70,-54,-67,-74,-75
0,7.78,2.19,2.05,-72,-67,-89,-78,-80,-76,-70,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-68,-67,-97,-76,-90,-87,-66,-69,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-67,-90,-78,-80,-76,-77,-69,-60,-70,-73,-75
0,7.78,2.19,2.05,-72,-67,-89,-78,-80,-75,-72,-69,-60,-70,-75,-75
0,7.78,2.19,2.05,-68,-67,-97,-73,-90,-87,-70,-78,-61,-74,-73,-80
0,7.78,2.19,2.05,-79,-64,-85,-80,-81,-76,-78,-70,-54,-68,-73,-77
0,7.78,2.19,2.05,-72,-67,-89,-75,-80,-75,-76,-71,-60,-70,-73,-77
0,7.78,2.19,2.05,-72,-66,-84,-76,-80,-76,-76,-78,-61,-71,-73,-78
0,7.78,2.19,2.05,-68,-67,-97,-74,-90,-87,-74,-69,-61,-74,-73,-80
0,7.78,2.19,2.05,-68,-67,-89,-71,-85,-75,-70,-74,-61,-74,-73,-81
0,7.78,2.19,2.05,-72,-64,-90,-80,-80,-75,-78,-70,-60,-70,-75,-76
0,7.78,2.19,2.05,-79,-67,-79,-70,-80,-75,-74,-78,-54,-67,-73,-78
0,7.78,2.19,2.05,-72,-67,-90,-75,-81,-75,-70,-70,-54,-68,-74,-78
0,7.78,2.19,2.05,-75,-64,-85,-76,-80,-75,-74,-70,-57,-69,-75,-78
0,7.78,2.19,2.05,-79,-67,-80,-70,-81,-75,-74,-79,-61,-74,-73,-78
0,7.78,2.19,2.05,-73,-66,-89,-75,-81,-76,-76,-70,-54,-67,-73,-79
0,7.78,2.19,2.05,-72,-64,-89,-80,-80,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-79,-65,-89,-78,-81,-75,-76,-70,-54,-68,-73,-78
0,7.78,2.19,2.05,-68,-67,-97,-75,-81,-87,-74,-78,-61,-74,-73,-80
0,7.78,2.19,2.05,-72,-67,-90,-78,-80,-75,-74,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-79,-67,-79,-70,-81,-75,-74,-78,-58,-68,-73,-78
0,7.78,2.19,2.05,-72,-67,-90,-78,-80,-75,-74,-71,-61,-70,-73,-77
0,7.78,2.19,2.05,-72,-67,-89,-80,-80,-75,-76,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-72,-67,-85,-76,-81,-75,-74,-71,-61,-72,-73,-78
0,7.78,2.19,2.05,-78,-64,-84,-79,-80,-75,-78,-70,-54,-68,-73,-75
0,7.78,2.19,2.05,-72,-66,-79,-70,-81,-75,-74,-78,-58,-72,-73,-78
0,7.78,2.19,2.05,-72,-66,-89,-78,-80,-75,-78,-70,-61,-74,-73,-78
0,7.78,2.19,2.05,-78,-64,-84,-80,-80,-75,-78,-70,-54,-67,-74,-77
0,7.78,2.19,2.05,-79,-66,-80,-70,-80,-75,-74,-78,-61,-74,-73,-78
0,7.78,2.19,2.05,-72,-67,-85,-73,-81,-76,-74,-74,-54,-71,-73,-78
0,7.78,2.19,2.05,-72,-66,-90,-80,-80,-75,-78,-70,-60,-70,-75,-75
0,7.78,2.19,2.05,-72,-66,-90,-80,-80,-75,-76,-70,-54,-68,-74,-77
0,7.78,2.19,2.05,-68,-67,-89,-71,-90,-82,-75,-78,-61,-74,-73,-79
0,7.78,2.19,2.05,-72,-66,-85,-80,-81,-75,-78,-71,-55,-70,-74,-77
0,7.78,2.19,2.05,-72,-64,-89,-75,-80,-75,-76,-70,-61,-74,-75,-77
0,7.78,2.19,2.05,-72,-66,-89,-78,-81,-76,-74,-70,-60,-70,-74,-77
0,7.78,2.19,2.05,-72,-64,-89,-76,-80,-75,-77,-70,-60,-70,-75,-77
0,7.78,2.19,2.05,-75,-66,-80,-70,-80,-81,-74,-78,-60,-70,-73,-78
0,7.78,2.19,2.05,-72,-64,-89,-78,-80,-75,-78,-70,-60,-69,-73,-75
0,7.78,2.19,2.05,-72,-66,-89,-80,-81,-76,-74,-70,-58,-68,-72,-75
0,7.78,2.19,2.05,-72,-67,-94,-78,-80,-75,-74,-69,-60,-70,-75,-78
0,7.78,2.19,2.05,-72,-67,-90,-79,-80,-75,-74,-71,-60,-68,-73,-76
0,7.78,2.19,2.05,-72,-67,-89,-77,-81,-75,-74,-70,-54,-67,-74,-77
0,7.78,2.19,2.05,-70,-67,-94,-76,-85,-81,-74,-70,-60,-70,-74,-80
0,7.78,2.19,2.05,-79,-64,-80,-70,-80,-75,-76,-78,-54,-68,-74,-78
0,7.78,2.19,2.05,-72,-67,-89,-80,-80,-75,-74,-70,-60,-70,-73,-76
0,7.78,2.19,2.05,-70,-66,-89,-75,-81,-75,-74,-70,-60,-70,-72,-78
0,7.78,2.19,2.05,-72,-66,-85,-75,-80,-76,-74,-70,-60,-70,-73,-78
